Z(3, 3, 3, 6): Max: 9; Mean: 9; Variance: 0; Size: 100; Time: 0.0972 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 4, 3, 6): Max: 12; Mean: 12; Variance: 0; Size: 100; Time: 0.0495 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 5, 3, 6): Max: 15; Mean: 15; Variance: 0; Size: 100; Time: 0.0435 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 6, 3, 6): Max: 17; Mean: 17; Variance: 0; Size: 100; Time: 0.0409 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 7, 3, 6): Max: 19; Mean: 19; Variance: 0; Size: 100; Time: 0.0441 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 8, 3, 6): Max: 21; Mean: 21; Variance: 0; Size: 100; Time: 0.0535 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 9, 3, 6): Max: 23; Mean: 23; Variance: 0; Size: 100; Time: 0.083 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 10, 3, 6): Max: 25; Mean: 25; Variance: 0; Size: 100; Time: 0.0873 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 11, 3, 6): Max: 27; Mean: 27; Variance: 0; Size: 100; Time: 0.1202 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 12, 3, 6): Max: 29; Mean: 29; Variance: 0; Size: 100; Time: 0.1196 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 13, 3, 6): Max: 31; Mean: 31; Variance: 0; Size: 100; Time: 0.1514 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 14, 3, 6): Max: 33; Mean: 33; Variance: 0; Size: 100; Time: 0.1638 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 15, 3, 6): Max: 35; Mean: 35; Variance: 0; Size: 100; Time: 0.1513 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 16, 3, 6): Max: 37; Mean: 37; Variance: 0; Size: 100; Time: 0.1748 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 17, 3, 6): Max: 39; Mean: 39; Variance: 0; Size: 100; Time: 0.2005 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 18, 3, 6): Max: 41; Mean: 41; Variance: 0; Size: 100; Time: 0.1869 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 19, 3, 6): Max: 43; Mean: 43; Variance: 0; Size: 100; Time: 0.2135 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 20, 3, 6): Max: 45; Mean: 45; Variance: 0; Size: 100; Time: 0.2011 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 21, 3, 6): Max: 47; Mean: 47; Variance: 0; Size: 100; Time: 0.2705 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 22, 3, 6): Max: 49; Mean: 49; Variance: 0; Size: 100; Time: 0.2928 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 23, 3, 6): Max: 51; Mean: 51; Variance: 0; Size: 100; Time: 0.2712 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 24, 3, 6): Max: 53; Mean: 53; Variance: 0; Size: 100; Time: 0.309 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 25, 3, 6): Max: 55; Mean: 55; Variance: 0; Size: 100; Time: 0.3046 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 26, 3, 6): Max: 57; Mean: 57; Variance: 0; Size: 100; Time: 0.4086 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 27, 3, 6): Max: 59; Mean: 59; Variance: 0; Size: 100; Time: 0.3575 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 28, 3, 6): Max: 61; Mean: 61; Variance: 0; Size: 100; Time: 0.3958 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 29, 3, 6): Max: 63; Mean: 63; Variance: 0; Size: 100; Time: 0.3639 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(3, 30, 3, 6): Max: 65; Mean: 65; Variance: 0; Size: 100; Time: 0.4146 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 3, 3, 6): Max: 12; Mean: 12; Variance: 0; Size: 100; Time: 0.0343 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 4, 3, 6): Max: 16; Mean: 16; Variance: 0; Size: 100; Time: 0.0354 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 5, 3, 6): Max: 20; Mean: 20; Variance: 0; Size: 100; Time: 0.0358 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 6, 3, 6): Max: 22; Mean: 22; Variance: 0; Size: 100; Time: 0.0522 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 7, 3, 6): Max: 24; Mean: 24; Variance: 0; Size: 100; Time: 0.0817 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 8, 3, 6): Max: 27; Mean: 27; Variance: 0; Size: 100; Time: 0.0646 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 9, 3, 6): Max: 29; Mean: 29; Variance: 0; Size: 100; Time: 0.0738 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 10, 3, 6): Max: 31; Mean: 31; Variance: 0; Size: 100; Time: 0.093 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 11, 3, 6): Max: 33; Mean: 33; Variance: 0; Size: 100; Time: 0.1388 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 12, 3, 6): Max: 35; Mean: 35; Variance: 0; Size: 100; Time: 0.2185 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 13, 3, 6): Max: 37; Mean: 37; Variance: 0; Size: 100; Time: 0.1928 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 14, 3, 6): Max: 43; Mean: 42.67; Variance: 0.2211; Size: 100; Time: 0.1568 ms; Top5 histogram(relative to max) : 0 0 0 33 67 ;
Z(4, 15, 3, 6): Max: 42; Mean: 42; Variance: 0; Size: 100; Time: 0.2132 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 16, 3, 6): Max: 44; Mean: 44; Variance: 0; Size: 100; Time: 0.2296 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 17, 3, 6): Max: 49; Mean: 48.33; Variance: 0.2211; Size: 100; Time: 0.2276 ms; Top5 histogram(relative to max) : 0 0 0 67 33 ;
Z(4, 18, 3, 6): Max: 47; Mean: 47; Variance: 0; Size: 100; Time: 0.2446 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 19, 3, 6): Max: 53; Mean: 52.66; Variance: 0.2244; Size: 100; Time: 0.2728 ms; Top5 histogram(relative to max) : 0 0 0 34 66 ;
Z(4, 20, 3, 6): Max: 54; Mean: 54; Variance: 0; Size: 100; Time: 0.3256 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 21, 3, 6): Max: 55; Mean: 55; Variance: 0; Size: 100; Time: 0.3987 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 22, 3, 6): Max: 60; Mean: 60; Variance: 0; Size: 100; Time: 0.4665 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 23, 3, 6): Max: 62; Mean: 61.67; Variance: 0.2211; Size: 100; Time: 0.3727 ms; Top5 histogram(relative to max) : 0 0 0 33 67 ;
Z(4, 24, 3, 6): Max: 63; Mean: 63; Variance: 0; Size: 100; Time: 0.5011 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 25, 3, 6): Max: 64; Mean: 64; Variance: 0; Size: 100; Time: 0.4157 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 26, 3, 6): Max: 70; Mean: 70; Variance: 0; Size: 100; Time: 0.4709 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 27, 3, 6): Max: 71; Mean: 71; Variance: 0; Size: 100; Time: 0.4682 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 28, 3, 6): Max: 71; Mean: 71; Variance: 0; Size: 100; Time: 0.4969 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 29, 3, 6): Max: 73; Mean: 73; Variance: 0; Size: 100; Time: 0.5382 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(4, 30, 3, 6): Max: 73; Mean: 73; Variance: 0; Size: 100; Time: 0.5445 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(5, 3, 3, 6): Max: 15; Mean: 15; Variance: 0; Size: 100; Time: 0.0595 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(5, 4, 3, 6): Max: 20; Mean: 20; Variance: 0; Size: 100; Time: 0.0607 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(5, 5, 3, 6): Max: 25; Mean: 25; Variance: 0; Size: 100; Time: 0.0463 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(5, 6, 3, 6): Max: 27; Mean: 27; Variance: 0; Size: 100; Time: 0.0812 ms; Top5 histogram(relative to max) : 0 0 0 0 100 ;
Z(5, 7, 3, 6): Max: 31; Mean: 29.8; Variance: 0.96; Size: 100; Time: 0.1402 ms; Top5 histogram(relative to max) : 0 0 60 0 40 ;
Z(5, 8, 3, 6): Max: 35; Mean: 33.8; Variance: 0.96; Size: 100; Time: 0.0853 ms; Top5 histogram(relative to max) : 0 0 60 0 40 ;
Z(5, 9, 3, 6): Max: 37; Mean: 35.8; Variance: 0.96; Size: 100; Time: 0.1215 ms; Top5 histogram(relative to max) : 0 0 60 0 40 ;
Z(5, 10, 3, 6): Max: 41; Mean: 39.4; Variance: 2.24; Size: 100; Time: 0.1917 ms; Top5 histogram(relative to max) : 20 0 40 0 40 ;
Z(5, 11, 3, 6): Max: 45; Mean: 43; Variance: 4.8; Size: 100; Time: 0.1903 ms; Top5 histogram(relative to max) : 0 0 40 0 40 ;
Z(5, 12, 3, 6): Max: 47; Mean: 45; Variance: 4.8; Size: 100; Time: 0.2251 ms; Top5 histogram(relative to max) : 0 0 40 0 40 ;
Z(5, 13, 3, 6): Max: 50; Mean: 48.6; Variance: 7.84; Size: 100; Time: 0.2265 ms; Top5 histogram(relative to max) : 0 0 0 0 80 ;
Z(5, 14, 3, 6): Max: 53; Mean: 51.8; Variance: 0.96; Size: 100; Time: 0.2535 ms; Top5 histogram(relative to max) : 0 0 60 0 40 ;
