Z(2, 2, 5, 5): Max: 4; Mean: 4; Variance: 0; Size: 4; Time: 0.0122 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 3, 5, 5): Max: 6; Mean: 6; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 4, 5, 5): Max: 8; Mean: 8; Variance: 0; Size: 4; Time: 0.0075 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 5, 5, 5): Max: 10; Mean: 10; Variance: 0; Size: 4; Time: 0.0076 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 6, 5, 5): Max: 12; Mean: 12; Variance: 0; Size: 4; Time: 0.007 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 7, 5, 5): Max: 14; Mean: 14; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 8, 5, 5): Max: 16; Mean: 16; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 9, 5, 5): Max: 18; Mean: 18; Variance: 0; Size: 4; Time: 0.0076 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 10, 5, 5): Max: 20; Mean: 20; Variance: 0; Size: 4; Time: 0.007 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 11, 5, 5): Max: 22; Mean: 22; Variance: 0; Size: 4; Time: 0.0072 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 12, 5, 5): Max: 24; Mean: 24; Variance: 0; Size: 4; Time: 0.0074 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 13, 5, 5): Max: 26; Mean: 26; Variance: 0; Size: 4; Time: 0.0078 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 14, 5, 5): Max: 28; Mean: 28; Variance: 0; Size: 4; Time: 0.0074 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 15, 5, 5): Max: 30; Mean: 30; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 16, 5, 5): Max: 32; Mean: 32; Variance: 0; Size: 4; Time: 0.0074 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 17, 5, 5): Max: 34; Mean: 34; Variance: 0; Size: 4; Time: 0.0074 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 18, 5, 5): Max: 36; Mean: 36; Variance: 0; Size: 4; Time: 0.0075 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 19, 5, 5): Max: 38; Mean: 38; Variance: 0; Size: 4; Time: 0.0075 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 20, 5, 5): Max: 40; Mean: 40; Variance: 0; Size: 4; Time: 0.0077 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 21, 5, 5): Max: 42; Mean: 42; Variance: 0; Size: 4; Time: 0.0084 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 22, 5, 5): Max: 44; Mean: 44; Variance: 0; Size: 4; Time: 0.0077 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 23, 5, 5): Max: 46; Mean: 46; Variance: 0; Size: 4; Time: 0.0081 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 24, 5, 5): Max: 48; Mean: 48; Variance: 0; Size: 4; Time: 0.0086 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 25, 5, 5): Max: 50; Mean: 50; Variance: 0; Size: 4; Time: 0.0085 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 26, 5, 5): Max: 52; Mean: 52; Variance: 0; Size: 4; Time: 0.008 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 27, 5, 5): Max: 54; Mean: 54; Variance: 0; Size: 4; Time: 0.0079 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 28, 5, 5): Max: 56; Mean: 56; Variance: 0; Size: 4; Time: 0.008 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 29, 5, 5): Max: 58; Mean: 58; Variance: 0; Size: 4; Time: 0.008 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(2, 30, 5, 5): Max: 60; Mean: 60; Variance: 0; Size: 4; Time: 0.008 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 3, 5, 5): Max: 9; Mean: 9; Variance: 0; Size: 4; Time: 0.0067 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 4, 5, 5): Max: 12; Mean: 12; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 5, 5, 5): Max: 15; Mean: 15; Variance: 0; Size: 4; Time: 0.007 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 6, 5, 5): Max: 18; Mean: 18; Variance: 0; Size: 4; Time: 0.0071 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 7, 5, 5): Max: 21; Mean: 21; Variance: 0; Size: 4; Time: 0.0074 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 8, 5, 5): Max: 24; Mean: 24; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 9, 5, 5): Max: 27; Mean: 27; Variance: 0; Size: 4; Time: 0.0085 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 10, 5, 5): Max: 30; Mean: 30; Variance: 0; Size: 4; Time: 0.0075 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 11, 5, 5): Max: 33; Mean: 33; Variance: 0; Size: 4; Time: 0.0075 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 12, 5, 5): Max: 36; Mean: 36; Variance: 0; Size: 4; Time: 0.0077 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 13, 5, 5): Max: 39; Mean: 39; Variance: 0; Size: 4; Time: 0.0079 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 14, 5, 5): Max: 42; Mean: 42; Variance: 0; Size: 4; Time: 0.0078 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 15, 5, 5): Max: 45; Mean: 45; Variance: 0; Size: 4; Time: 0.0078 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 16, 5, 5): Max: 48; Mean: 48; Variance: 0; Size: 4; Time: 0.0079 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 17, 5, 5): Max: 51; Mean: 51; Variance: 0; Size: 4; Time: 0.0091 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 18, 5, 5): Max: 54; Mean: 54; Variance: 0; Size: 4; Time: 0.0081 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 19, 5, 5): Max: 57; Mean: 57; Variance: 0; Size: 4; Time: 0.008 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 20, 5, 5): Max: 60; Mean: 60; Variance: 0; Size: 4; Time: 0.0082 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 21, 5, 5): Max: 63; Mean: 63; Variance: 0; Size: 4; Time: 0.0099 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 22, 5, 5): Max: 66; Mean: 66; Variance: 0; Size: 4; Time: 0.0082 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 23, 5, 5): Max: 69; Mean: 69; Variance: 0; Size: 4; Time: 0.0087 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 24, 5, 5): Max: 72; Mean: 72; Variance: 0; Size: 4; Time: 0.0082 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 25, 5, 5): Max: 75; Mean: 75; Variance: 0; Size: 4; Time: 0.0084 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 26, 5, 5): Max: 78; Mean: 78; Variance: 0; Size: 4; Time: 0.0097 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 27, 5, 5): Max: 81; Mean: 81; Variance: 0; Size: 4; Time: 0.0108 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 28, 5, 5): Max: 84; Mean: 84; Variance: 0; Size: 4; Time: 0.009 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 29, 5, 5): Max: 87; Mean: 87; Variance: 0; Size: 4; Time: 0.009 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(3, 30, 5, 5): Max: 90; Mean: 90; Variance: 0; Size: 4; Time: 0.0085 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 4, 5, 5): Max: 16; Mean: 16; Variance: 0; Size: 4; Time: 0.007 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 5, 5, 5): Max: 20; Mean: 20; Variance: 0; Size: 4; Time: 0.007 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 6, 5, 5): Max: 24; Mean: 24; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 7, 5, 5): Max: 28; Mean: 28; Variance: 0; Size: 4; Time: 0.0073 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 8, 5, 5): Max: 32; Mean: 32; Variance: 0; Size: 4; Time: 0.0077 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 9, 5, 5): Max: 36; Mean: 36; Variance: 0; Size: 4; Time: 0.0076 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 10, 5, 5): Max: 40; Mean: 40; Variance: 0; Size: 4; Time: 0.008 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 11, 5, 5): Max: 44; Mean: 44; Variance: 0; Size: 4; Time: 0.0089 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 12, 5, 5): Max: 48; Mean: 48; Variance: 0; Size: 4; Time: 0.009 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 13, 5, 5): Max: 52; Mean: 52; Variance: 0; Size: 4; Time: 0.0086 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 14, 5, 5): Max: 56; Mean: 56; Variance: 0; Size: 4; Time: 0.0081 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 15, 5, 5): Max: 60; Mean: 60; Variance: 0; Size: 4; Time: 0.0081 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 16, 5, 5): Max: 64; Mean: 64; Variance: 0; Size: 4; Time: 0.0084 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 17, 5, 5): Max: 68; Mean: 68; Variance: 0; Size: 4; Time: 0.011 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 18, 5, 5): Max: 72; Mean: 72; Variance: 0; Size: 4; Time: 0.0131 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 19, 5, 5): Max: 76; Mean: 76; Variance: 0; Size: 4; Time: 0.0114 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 20, 5, 5): Max: 80; Mean: 80; Variance: 0; Size: 4; Time: 0.013 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 21, 5, 5): Max: 84; Mean: 84; Variance: 0; Size: 4; Time: 0.0224 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 22, 5, 5): Max: 88; Mean: 88; Variance: 0; Size: 4; Time: 0.0187 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 23, 5, 5): Max: 92; Mean: 92; Variance: 0; Size: 4; Time: 0.0162 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
Z(4, 24, 5, 5): Max: 96; Mean: 96; Variance: 0; Size: 4; Time: 0.0172 ms; Top5 histogram(relative to max) : 0 0 0 0 4 ;
