Z(2, 2, 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 400; Time: 0.3636 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 3, 2, 2): Max: 4; Mean: 4; Variance: 0; Size: 400; Time: 0.5494 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 4, 2, 2): Max: 5; Mean: 5; Variance: 0; Size: 400; Time: 0.6935 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 5, 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 400; Time: 1.0562 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 6, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 400; Time: 1.4923 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 7, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 400; Time: 1.2229 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 8, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 400; Time: 1.7471 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 9, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 400; Time: 2.2617 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 10, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 400; Time: 3.2259 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 11, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 400; Time: 3.4988 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 12, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 400; Time: 3.3117 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 13, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 400; Time: 4.5704 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 14, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 400; Time: 5.1368 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 15, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 400; Time: 6.5916 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 16, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 400; Time: 7.3856 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 17, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 400; Time: 8.1321 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 18, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 400; Time: 11.1129 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 19, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 400; Time: 11.4035 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 20, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 400; Time: 12.4382 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 21, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 400; Time: 14.2038 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 22, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 400; Time: 17.2127 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 23, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 400; Time: 20.0122 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 24, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 400; Time: 21.4221 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 25, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 400; Time: 20.8785 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 26, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 400; Time: 28.74 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 27, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 400; Time: 26.2123 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 28, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 400; Time: 31.9354 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 29, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 400; Time: 31.8708 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 30, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 400; Time: 28.8446 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 31, 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 400; Time: 31.0602 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 32, 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 400; Time: 41.8548 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 33, 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 400; Time: 41.6774 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 34, 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 400; Time: 42.4377 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 35, 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 400; Time: 49.0308 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 36, 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 400; Time: 56.9469 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 37, 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 400; Time: 59.9433 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 38, 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 400; Time: 55.916 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 39, 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 400; Time: 64.0292 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(2, 40, 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 400; Time: 64.7186 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 3, 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 400; Time: 0.7595 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 4, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 400; Time: 0.836 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 5, 2, 2): Max: 8; Mean: 7.995; Variance: 0.004975; Size: 400; Time: 1.4985 ms; Top5 histogram(relative to max) : 0 0 0 2 398 ;
Z(3, 6, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 400; Time: 2.1525 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 7, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 400; Time: 1.4929 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 8, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 400; Time: 2.2121 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 9, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 400; Time: 2.2805 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 10, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 400; Time: 2.7276 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 11, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 400; Time: 3.908 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 12, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 400; Time: 3.9005 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 13, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 400; Time: 4.9712 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 14, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 400; Time: 5.6922 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 15, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 400; Time: 6.065 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 16, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 400; Time: 6.5916 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 17, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 400; Time: 8.5832 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 18, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 400; Time: 8.2435 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 19, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 400; Time: 9.457 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 20, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 400; Time: 10.3054 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 21, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 400; Time: 11.1173 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 22, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 400; Time: 12.3761 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 23, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 400; Time: 14.3967 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 24, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 400; Time: 15.2435 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 25, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 400; Time: 13.8756 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 26, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 400; Time: 17.9412 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 27, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 400; Time: 17.4529 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 28, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 400; Time: 20.6993 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 29, 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 400; Time: 19.8859 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 30, 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 400; Time: 20.1696 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 31, 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 400; Time: 19.0388 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
Z(3, 32, 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 400; Time: 50.1207 ms; Top5 histogram(relative to max) : 0 0 0 0 400 ;
