Z(2, 2, 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 2500; Time: 1.3345 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 3, 2, 2): Max: 4; Mean: 4; Variance: 0; Size: 2500; Time: 2.4084 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 4, 2, 2): Max: 5; Mean: 5; Variance: 0; Size: 2500; Time: 3.3307 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 5, 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 2500; Time: 4.4823 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 6, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 2500; Time: 5.2887 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 7, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 2500; Time: 7.0049 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 8, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 2500; Time: 8.6776 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 9, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 2500; Time: 9.6554 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 10, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 2500; Time: 15.5365 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 11, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 2500; Time: 16.7272 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 12, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 2500; Time: 21.284 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 13, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 2500; Time: 24.1539 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 14, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 2500; Time: 23.2152 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 15, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 2500; Time: 32.0589 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 16, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 2500; Time: 36.6988 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 17, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 2500; Time: 50.0051 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 18, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 2500; Time: 57.2623 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 19, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 2500; Time: 53.1154 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 20, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 2500; Time: 64.3648 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 21, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 2500; Time: 77.4855 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 22, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 2500; Time: 83.4927 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 23, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 2500; Time: 71.8126 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 24, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 2500; Time: 92.8268 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 25, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 2500; Time: 106.885 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 26, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 2500; Time: 154.552 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 27, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 2500; Time: 156.335 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 28, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 2500; Time: 142.82 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 29, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 2500; Time: 168.916 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 30, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 2500; Time: 147.754 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 31, 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 2500; Time: 186.369 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 32, 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 2500; Time: 170.602 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 33, 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 2500; Time: 240.976 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 34, 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 2500; Time: 213.021 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 35, 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 2500; Time: 243.197 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 36, 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 2500; Time: 255.757 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 37, 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 2500; Time: 230.377 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 38, 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 2500; Time: 351.735 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 39, 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 2500; Time: 357.74 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 40, 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 2500; Time: 323.971 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 3, 2, 2): Max: 6; Mean: 5.9836; Variance: 0.016131; Size: 2500; Time: 3.8846 ms; Top5 histogram(relative to max) : 0 0 0 41 2459 ;
Z(3, 4, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 2500; Time: 4.1739 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 5, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 2500; Time: 5.7946 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 6, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 2500; Time: 7.0968 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 7, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 2500; Time: 7.6365 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 8, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 2500; Time: 10.4572 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 9, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 2500; Time: 12.9494 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 10, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 2500; Time: 13.8425 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 11, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 2500; Time: 18.0287 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 12, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 2500; Time: 19.9208 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 13, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 2500; Time: 19.1399 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 14, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 2500; Time: 26.2965 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(3, 15, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 2500; Time: 29.9003 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
