Z(2, 2, 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 8000; Time: 4.4458 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 3, 2, 2): Max: 4; Mean: 4; Variance: 0; Size: 8000; Time: 4.7155 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 4, 2, 2): Max: 5; Mean: 5; Variance: 0; Size: 8000; Time: 5.3348 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 5, 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 8000; Time: 5.964 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 6, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 8000; Time: 8.9808 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 7, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 8000; Time: 7.7111 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 8, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 8000; Time: 10.1913 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 9, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 8000; Time: 10.4857 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 10, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 8000; Time: 12.8782 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 11, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 8000; Time: 15.053 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 12, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 8000; Time: 18.4971 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 13, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 8000; Time: 16.9946 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 14, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 8000; Time: 20.3679 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 15, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 8000; Time: 19.5073 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 16, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 8000; Time: 26.0475 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 17, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 8000; Time: 27.7937 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 18, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 8000; Time: 29.0549 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 19, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 8000; Time: 27.4752 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 20, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 8000; Time: 40.0611 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 21, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 8000; Time: 31.9741 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 22, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 8000; Time: 42.1015 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 23, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 8000; Time: 54.0964 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 24, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 8000; Time: 56.1747 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 25, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 8000; Time: 65.3092 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 26, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 8000; Time: 79.0027 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 27, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 8000; Time: 65.9178 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 28, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 8000; Time: 83.0956 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 29, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 8000; Time: 73.0383 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 30, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 8000; Time: 73.3754 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 31, 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 8000; Time: 95.6552 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 32, 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 8000; Time: 124.302 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 33, 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 8000; Time: 118.101 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 34, 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 8000; Time: 116.334 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 35, 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 8000; Time: 105.65 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 36, 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 8000; Time: 148.207 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 37, 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 8000; Time: 119.443 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 38, 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 8000; Time: 145.518 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 39, 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 8000; Time: 137.874 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(2, 40, 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 8000; Time: 165.488 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(3, 3, 2, 2): Max: 6; Mean: 5.99987; Variance: 0.000124984; Size: 8000; Time: 5.0658 ms; Top5 histogram(relative to max) : 0 0 0 1 7999 ;
Z(3, 4, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 8000; Time: 8.2697 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
Z(3, 5, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 8000; Time: 16.485 ms; Top5 histogram(relative to max) : 0 0 0 0 8000 ;
