Z(2, 2, 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 9000; Time: 5.059 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 3, 2, 2): Max: 4; Mean: 4; Variance: 0; Size: 9000; Time: 9.3832 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 4, 2, 2): Max: 5; Mean: 5; Variance: 0; Size: 9000; Time: 12.9555 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 5, 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 9000; Time: 12.8264 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 6, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 9000; Time: 24.6656 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 7, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 9000; Time: 16.303 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 8, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 9000; Time: 20.9759 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 9, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 9000; Time: 26.4869 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 10, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 9000; Time: 25.7856 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 11, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 9000; Time: 43.0895 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 12, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 9000; Time: 72.6607 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 13, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 9000; Time: 35.7941 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 14, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 9000; Time: 43.2883 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 15, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 9000; Time: 72.0424 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 16, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 9000; Time: 64.1598 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 17, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 9000; Time: 170.78 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 18, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 9000; Time: 117.699 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 19, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 9000; Time: 150.008 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 20, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 9000; Time: 170.791 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 21, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 9000; Time: 239.259 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 22, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 9000; Time: 140.866 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 23, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 9000; Time: 260.111 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 24, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 9000; Time: 228.507 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 25, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 9000; Time: 265.6 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 26, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 9000; Time: 544.912 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 27, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 9000; Time: 547.334 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 28, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 9000; Time: 398.261 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 29, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 9000; Time: 517.185 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 30, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 9000; Time: 270.283 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 31, 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 9000; Time: 723.004 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 32, 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 9000; Time: 272.65 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 33, 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 9000; Time: 1004.54 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 34, 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 9000; Time: 403.686 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 35, 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 9000; Time: 888.6 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 36, 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 9000; Time: 709.852 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 37, 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 9000; Time: 704.037 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 38, 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 9000; Time: 1137.81 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 39, 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 9000; Time: 1262.62 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(2, 40, 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 9000; Time: 1023.97 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 3, 2, 2): Max: 6; Mean: 5.99889; Variance: 0.00110988; Size: 9000; Time: 15.2455 ms; Top5 histogram(relative to max) : 0 0 0 10 8990 ;
Z(3, 4, 2, 2): Max: 7; Mean: 6.99911; Variance: 0.000888099; Size: 9000; Time: 17.1439 ms; Top5 histogram(relative to max) : 0 0 0 8 8992 ;
Z(3, 5, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 9000; Time: 21.5243 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 6, 2, 2): Max: 9; Mean: 8.99944; Variance: 0.000555247; Size: 9000; Time: 31.2525 ms; Top5 histogram(relative to max) : 0 0 0 5 8995 ;
Z(3, 7, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 9000; Time: 28.8001 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 8, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 9000; Time: 40.2413 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 9, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 9000; Time: 44.9709 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 10, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 9000; Time: 54.5633 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 11, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 9000; Time: 69.3581 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 12, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 9000; Time: 82.4697 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 13, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 9000; Time: 78.6698 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 14, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 9000; Time: 87.5547 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 15, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 9000; Time: 105.76 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 16, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 9000; Time: 107.873 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 17, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 9000; Time: 158.017 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 18, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 9000; Time: 143.031 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 19, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 9000; Time: 160.37 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 20, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 9000; Time: 172.77 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 21, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 9000; Time: 214.484 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 22, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 9000; Time: 168.514 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 23, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 9000; Time: 231.302 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 24, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 9000; Time: 238.981 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 25, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 9000; Time: 252.769 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 26, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 9000; Time: 372.345 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 27, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 9000; Time: 365.981 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 28, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 9000; Time: 312.062 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 29, 2, 2): Max: 32; Mean: 32; Variance: 0; Size: 9000; Time: 395.945 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 30, 2, 2): Max: 33; Mean: 33; Variance: 0; Size: 9000; Time: 285.929 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 31, 2, 2): Max: 34; Mean: 34; Variance: 0; Size: 9000; Time: 484.95 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 32, 2, 2): Max: 35; Mean: 35; Variance: 0; Size: 9000; Time: 312.376 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 33, 2, 2): Max: 36; Mean: 36; Variance: 0; Size: 9000; Time: 612.913 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 34, 2, 2): Max: 37; Mean: 37; Variance: 0; Size: 9000; Time: 377.63 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 35, 2, 2): Max: 38; Mean: 38; Variance: 0; Size: 9000; Time: 617.808 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 36, 2, 2): Max: 39; Mean: 39; Variance: 0; Size: 9000; Time: 529.211 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 37, 2, 2): Max: 40; Mean: 40; Variance: 0; Size: 9000; Time: 506.14 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
Z(3, 38, 2, 2): Max: 41; Mean: 41; Variance: 0; Size: 9000; Time: 735.151 ms; Top5 histogram(relative to max) : 0 0 0 0 9000 ;
