Z(2, 2, 2, 2): Max: 3; Mean: 3; Variance: 0; Size: 2500; Time: 1.3381 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 3, 2, 2): Max: 4; Mean: 4; Variance: 0; Size: 2500; Time: 2.331 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 4, 2, 2): Max: 5; Mean: 5; Variance: 0; Size: 2500; Time: 3.2521 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 5, 2, 2): Max: 6; Mean: 6; Variance: 0; Size: 2500; Time: 4.5948 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 6, 2, 2): Max: 7; Mean: 7; Variance: 0; Size: 2500; Time: 5.1924 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 7, 2, 2): Max: 8; Mean: 8; Variance: 0; Size: 2500; Time: 7.0466 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 8, 2, 2): Max: 9; Mean: 9; Variance: 0; Size: 2500; Time: 8.6108 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 9, 2, 2): Max: 10; Mean: 10; Variance: 0; Size: 2500; Time: 11.5422 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 10, 2, 2): Max: 11; Mean: 11; Variance: 0; Size: 2500; Time: 13.4675 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 11, 2, 2): Max: 12; Mean: 12; Variance: 0; Size: 2500; Time: 18.2957 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 12, 2, 2): Max: 13; Mean: 13; Variance: 0; Size: 2500; Time: 18.2868 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 13, 2, 2): Max: 14; Mean: 14; Variance: 0; Size: 2500; Time: 21.4902 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 14, 2, 2): Max: 15; Mean: 15; Variance: 0; Size: 2500; Time: 26.5886 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 15, 2, 2): Max: 16; Mean: 16; Variance: 0; Size: 2500; Time: 30.9046 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 16, 2, 2): Max: 17; Mean: 17; Variance: 0; Size: 2500; Time: 45.7623 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 17, 2, 2): Max: 18; Mean: 18; Variance: 0; Size: 2500; Time: 46.1792 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 18, 2, 2): Max: 19; Mean: 19; Variance: 0; Size: 2500; Time: 51.1383 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 19, 2, 2): Max: 20; Mean: 20; Variance: 0; Size: 2500; Time: 58.8176 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 20, 2, 2): Max: 21; Mean: 21; Variance: 0; Size: 2500; Time: 69.6638 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 21, 2, 2): Max: 22; Mean: 22; Variance: 0; Size: 2500; Time: 73.7192 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 22, 2, 2): Max: 23; Mean: 23; Variance: 0; Size: 2500; Time: 70.4299 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 23, 2, 2): Max: 24; Mean: 24; Variance: 0; Size: 2500; Time: 87.7727 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 24, 2, 2): Max: 25; Mean: 25; Variance: 0; Size: 2500; Time: 98.0253 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 25, 2, 2): Max: 26; Mean: 26; Variance: 0; Size: 2500; Time: 141.777 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 26, 2, 2): Max: 27; Mean: 27; Variance: 0; Size: 2500; Time: 128.71 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 27, 2, 2): Max: 28; Mean: 28; Variance: 0; Size: 2500; Time: 128.527 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 28, 2, 2): Max: 29; Mean: 29; Variance: 0; Size: 2500; Time: 160.712 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 29, 2, 2): Max: 30; Mean: 30; Variance: 0; Size: 2500; Time: 139.413 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
Z(2, 30, 2, 2): Max: 31; Mean: 31; Variance: 0; Size: 2500; Time: 162.002 ms; Top5 histogram(relative to max) : 0 0 0 0 2500 ;
